section,field,independently_recomputed_value,c2_recorded_value,match,severity,source_artifact,notes_code
10_gap_rows,FCG0079.previous_timestamp,2026-04-23T23:00:00,2026-04-23T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0079.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0079.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0079.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.first_missing_timestamp,2026-04-25T00:00:00,2026-04-25T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.gap_id,FCG0080,FCG0080,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.last_missing_timestamp,2026-04-27T00:00:00,2026-04-27T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.next_timestamp,2026-04-27T01:00:00,2026-04-27T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.previous_timestamp,2026-04-24T23:00:00,2026-04-24T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0080.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.first_missing_timestamp,2026-04-28T00:00:00,2026-04-28T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.gap_id,FCG0081,FCG0081,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.last_missing_timestamp,2026-04-28T00:00:00,2026-04-28T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.next_timestamp,2026-04-28T01:00:00,2026-04-28T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.previous_timestamp,2026-04-27T23:00:00,2026-04-27T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0081.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.first_missing_timestamp,2026-04-29T00:00:00,2026-04-29T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.gap_id,FCG0082,FCG0082,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.last_missing_timestamp,2026-04-29T00:00:00,2026-04-29T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.next_timestamp,2026-04-29T01:00:00,2026-04-29T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.next_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.previous_timestamp,2026-04-28T23:00:00,2026-04-28T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.previous_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0082.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.first_missing_timestamp,2026-04-30T00:00:00,2026-04-30T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.gap_id,FCG0083,FCG0083,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.last_missing_timestamp,2026-04-30T00:00:00,2026-04-30T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.next_timestamp,2026-04-30T01:00:00,2026-04-30T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.next_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.previous_timestamp,2026-04-29T23:00:00,2026-04-29T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.previous_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0083.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.first_missing_timestamp,2026-05-01T00:00:00,2026-05-01T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.gap_id,FCG0084,FCG0084,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.last_missing_timestamp,2026-05-01T00:00:00,2026-05-01T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.next_timestamp,2026-05-01T01:00:00,2026-05-01T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.next_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.previous_timestamp,2026-04-30T23:00:00,2026-04-30T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0084.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.first_missing_timestamp,2026-05-02T00:00:00,2026-05-02T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.gap_id,FCG0085,FCG0085,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.last_missing_timestamp,2026-05-04T00:00:00,2026-05-04T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.next_timestamp,2026-05-04T01:00:00,2026-05-04T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.previous_timestamp,2026-05-01T23:00:00,2026-05-01T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0085.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.first_missing_timestamp,2026-05-05T00:00:00,2026-05-05T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.gap_id,FCG0086,FCG0086,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.last_missing_timestamp,2026-05-05T00:00:00,2026-05-05T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.next_timestamp,2026-05-05T01:00:00,2026-05-05T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.previous_timestamp,2026-05-04T23:00:00,2026-05-04T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0086.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.first_missing_timestamp,2026-05-06T00:00:00,2026-05-06T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.gap_id,FCG0087,FCG0087,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.last_missing_timestamp,2026-05-06T00:00:00,2026-05-06T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.next_timestamp,2026-05-06T01:00:00,2026-05-06T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.next_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.previous_timestamp,2026-05-05T23:00:00,2026-05-05T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.previous_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0087.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.first_missing_timestamp,2026-05-07T00:00:00,2026-05-07T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.gap_id,FCG0088,FCG0088,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.last_missing_timestamp,2026-05-07T00:00:00,2026-05-07T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.next_timestamp,2026-05-07T01:00:00,2026-05-07T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.next_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.previous_timestamp,2026-05-06T23:00:00,2026-05-06T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.previous_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0088.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
